"Date","Team","Opponent","Home_Away","idTeam","cityTeam","teamName"
2024-03-08,"Oklahoma City Thunder","Miami Heat","Home",1610612760,"Oklahoma City","Thunder"
2024-03-08,"Milwaukee Bucks","Los Angeles Lakers","Away",1610612749,"Milwaukee","Bucks"
2024-03-08,"Los Angeles Lakers","Milwaukee Bucks","Home",1610612747,"Los Angeles","Lakers"
2024-03-08,"Houston Rockets","Portland Trail Blazers","Away",1610612745,"Houston","Rockets"
2024-03-08,"Portland Trail Blazers","Houston Rockets","Home",1610612757,"Portland","Trail Blazers"
2024-03-09,"Chicago Bulls","Los Angeles Clippers","Away",1610612741,"Chicago","Bulls"
2024-03-09,"Los Angeles Clippers","Chicago Bulls","Home",1610612746,"LA","Clippers"
2024-03-09,"Brooklyn Nets","Charlotte Hornets","Away",1610612751,"Brooklyn","Nets"
2024-03-09,"Charlotte Hornets","Brooklyn Nets","Home",1610612766,"Charlotte","Hornets"
2024-03-09,"Dallas Mavericks","Detroit Pistons","Away",1610612742,"Dallas","Mavericks"
2024-03-09,"Detroit Pistons","Dallas Mavericks","Home",1610612765,"Detroit","Pistons"
2024-03-09,"San Antonio Spurs","Golden State Warriors","Away",1610612759,"San Antonio","Spurs"
2024-03-09,"Golden State Warriors","San Antonio Spurs","Home",1610612744,"Golden State","Warriors"
2024-03-09,"Boston Celtics","Phoenix Suns","Away",1610612738,"Boston","Celtics"
2024-03-09,"Phoenix Suns","Boston Celtics","Home",1610612756,"Phoenix","Suns"
2024-03-09,"Utah Jazz","Denver Nuggets","Away",1610612762,"Utah","Jazz"
2024-03-09,"Denver Nuggets","Utah Jazz","Home",1610612743,"Denver","Nuggets"
2024-03-09,"Toronto Raptors","Portland Trail Blazers","Away",1610612761,"Toronto","Raptors"
2024-03-09,"Portland Trail Blazers","Toronto Raptors","Home",1610612757,"Portland","Trail Blazers"
2024-03-10,"Milwaukee Bucks","Los Angeles Clippers","Away",1610612749,"Milwaukee","Bucks"
2024-03-10,"Los Angeles Clippers","Milwaukee Bucks","Home",1610612746,"LA","Clippers"
2024-03-10,"New Orleans Pelicans","Atlanta Hawks","Away",1610612740,"New Orleans","Pelicans"
2024-03-10,"Atlanta Hawks","New Orleans Pelicans","Home",1610612737,"Atlanta","Hawks"
2024-03-10,"Washington Wizards","Miami Heat","Away",1610612764,"Washington","Wizards"
2024-03-10,"Miami Heat","Washington Wizards","Home",1610612748,"Miami","Heat"
2024-03-10,"Philadelphia 76ers","New York Knicks","Away",1610612755,"Philadelphia","76ers"
2024-03-10,"New York Knicks","Philadelphia 76ers","Home",1610612752,"New York","Knicks"
2024-03-10,"Indiana Pacers","Orlando Magic","Away",1610612754,"Indiana","Pacers"
2024-03-10,"Orlando Magic","Indiana Pacers","Home",1610612753,"Orlando","Magic"
2024-03-10,"Houston Rockets","Sacramento Kings","Away",1610612745,"Houston","Rockets"
2024-03-10,"Sacramento Kings","Houston Rockets","Home",1610612758,"Sacramento","Kings"
2024-03-10,"Brooklyn Nets","Cleveland Cavaliers","Away",1610612751,"Brooklyn","Nets"
2024-03-10,"Cleveland Cavaliers","Brooklyn Nets","Home",1610612739,"Cleveland","Cavaliers"
2024-03-10,"Memphis Grizzlies","Oklahoma City Thunder","Away",1610612763,"Memphis","Grizzlies"
2024-03-10,"Oklahoma City Thunder","Memphis Grizzlies","Home",1610612760,"Oklahoma City","Thunder"
2024-03-10,"Minnesota Timberwolves","Los Angeles Lakers","Away",1610612750,"Minnesota","Timberwolves"
2024-03-10,"Los Angeles Lakers","Minnesota Timberwolves","Home",1610612747,"Los Angeles","Lakers"
2024-03-11,"Charlotte Hornets","Detroit Pistons","Away",1610612766,"Charlotte","Hornets"
2024-03-11,"Detroit Pistons","Charlotte Hornets","Home",1610612765,"Detroit","Pistons"
2024-03-11,"Phoenix Suns","Cleveland Cavaliers","Away",1610612756,"Phoenix","Suns"
2024-03-11,"Cleveland Cavaliers","Phoenix Suns","Home",1610612739,"Cleveland","Cavaliers"
2024-03-11,"Dallas Mavericks","Chicago Bulls","Away",1610612742,"Dallas","Mavericks"
2024-03-11,"Chicago Bulls","Dallas Mavericks","Home",1610612741,"Chicago","Bulls"
2024-03-11,"Golden State Warriors","San Antonio Spurs","Away",1610612744,"Golden State","Warriors"
2024-03-11,"San Antonio Spurs","Golden State Warriors","Home",1610612759,"San Antonio","Spurs"
2024-03-11,"Toronto Raptors","Denver Nuggets","Away",1610612761,"Toronto","Raptors"
2024-03-11,"Denver Nuggets","Toronto Raptors","Home",1610612743,"Denver","Nuggets"
2024-03-11,"Boston Celtics","Portland Trail Blazers","Away",1610612738,"Boston","Celtics"
2024-03-11,"Portland Trail Blazers","Boston Celtics","Home",1610612757,"Portland","Trail Blazers"
2024-03-12,"Philadelphia 76ers","New York Knicks","Away",1610612755,"Philadelphia","76ers"
2024-03-12,"New York Knicks","Philadelphia 76ers","Home",1610612752,"New York","Knicks"
2024-03-12,"Washington Wizards","Memphis Grizzlies","Away",1610612764,"Washington","Wizards"
2024-03-12,"Memphis Grizzlies","Washington Wizards","Home",1610612763,"Memphis","Grizzlies"
2024-03-12,"Indiana Pacers","Oklahoma City Thunder","Away",1610612754,"Indiana","Pacers"
2024-03-12,"Oklahoma City Thunder","Indiana Pacers","Home",1610612760,"Oklahoma City","Thunder"
2024-03-12,"Houston Rockets","San Antonio Spurs","Away",1610612745,"Houston","Rockets"
2024-03-12,"San Antonio Spurs","Houston Rockets","Home",1610612759,"San Antonio","Spurs"
2024-03-12,"Boston Celtics","Utah Jazz","Away",1610612738,"Boston","Celtics"
2024-03-12,"Utah Jazz","Boston Celtics","Home",1610612762,"Utah","Jazz"
2024-03-12,"Minnesota Timberwolves","Los Angeles Clippers","Away",1610612750,"Minnesota","Timberwolves"
2024-03-12,"Los Angeles Clippers","Minnesota Timberwolves","Home",1610612746,"LA","Clippers"
2024-03-12,"Milwaukee Bucks","Sacramento Kings","Away",1610612749,"Milwaukee","Bucks"
2024-03-12,"Sacramento Kings","Milwaukee Bucks","Home",1610612758,"Sacramento","Kings"
2024-03-13,"Toronto Raptors","Detroit Pistons","Away",1610612761,"Toronto","Raptors"
2024-03-13,"Detroit Pistons","Toronto Raptors","Home",1610612765,"Detroit","Pistons"
2024-03-13,"Brooklyn Nets","Orlando Magic","Away",1610612751,"Brooklyn","Nets"
2024-03-13,"Orlando Magic","Brooklyn Nets","Home",1610612753,"Orlando","Magic"
2024-03-13,"Chicago Bulls","Indiana Pacers","Away",1610612741,"Chicago","Bulls"
2024-03-13,"Indiana Pacers","Chicago Bulls","Home",1610612754,"Indiana","Pacers"
2024-03-13,"Denver Nuggets","Miami Heat","Away",1610612743,"Denver","Nuggets"
2024-03-13,"Miami Heat","Denver Nuggets","Home",1610612748,"Miami","Heat"
2024-03-13,"Charlotte Hornets","Memphis Grizzlies","Away",1610612766,"Charlotte","Hornets"
2024-03-13,"Memphis Grizzlies","Charlotte Hornets","Home",1610612763,"Memphis","Grizzlies"
2024-03-13,"Cleveland Cavaliers","New Orleans Pelicans","Away",1610612739,"Cleveland","Cavaliers"
2024-03-13,"New Orleans Pelicans","Cleveland Cavaliers","Home",1610612740,"New Orleans","Pelicans"
2024-03-13,"Golden State Warriors","Dallas Mavericks","Away",1610612744,"Golden State","Warriors"
2024-03-13,"Dallas Mavericks","Golden State Warriors","Home",1610612742,"Dallas","Mavericks"
2024-03-13,"Atlanta Hawks","Portland Trail Blazers","Away",1610612737,"Atlanta","Hawks"
2024-03-13,"Portland Trail Blazers","Atlanta Hawks","Home",1610612757,"Portland","Trail Blazers"
2024-03-13,"Los Angeles Lakers","Sacramento Kings","Away",1610612747,"Los Angeles","Lakers"
2024-03-13,"Sacramento Kings","Los Angeles Lakers","Home",1610612758,"Sacramento","Kings"
2024-03-14,"Phoenix Suns","Boston Celtics","Away",1610612756,"Phoenix","Suns"
2024-03-14,"Boston Celtics","Phoenix Suns","Home",1610612738,"Boston","Celtics"
2024-03-14,"Los Angeles Clippers","Chicago Bulls","Away",1610612746,"LA","Clippers"
2024-03-14,"Chicago Bulls","Los Angeles Clippers","Home",1610612741,"Chicago","Bulls"
2024-03-14,"Washington Wizards","Houston Rockets","Away",1610612764,"Washington","Wizards"
2024-03-14,"Houston Rockets","Washington Wizards","Home",1610612745,"Houston","Rockets"
2024-03-14,"Philadelphia 76ers","Milwaukee Bucks","Away",1610612755,"Philadelphia","76ers"
2024-03-14,"Milwaukee Bucks","Philadelphia 76ers","Home",1610612749,"Milwaukee","Bucks"
2024-03-14,"Dallas Mavericks","Oklahoma City Thunder","Away",1610612742,"Dallas","Mavericks"
2024-03-14,"Oklahoma City Thunder","Dallas Mavericks","Home",1610612760,"Oklahoma City","Thunder"
2024-03-14,"New York Knicks","Portland Trail Blazers","Away",1610612752,"New York","Knicks"
2024-03-14,"Portland Trail Blazers","New York Knicks","Home",1610612757,"Portland","Trail Blazers"
2024-03-15,"Phoenix Suns","Charlotte Hornets","Away",1610612756,"Phoenix","Suns"
2024-03-15,"Charlotte Hornets","Phoenix Suns","Home",1610612766,"Charlotte","Hornets"
2024-03-15,"Miami Heat","Detroit Pistons","Away",1610612748,"Miami","Heat"
2024-03-15,"Detroit Pistons","Miami Heat","Home",1610612765,"Detroit","Pistons"
2024-03-15,"Orlando Magic","Toronto Raptors","Away",1610612753,"Orlando","Magic"
2024-03-15,"Toronto Raptors","Orlando Magic","Home",1610612761,"Toronto","Raptors"
2024-03-15,"Los Angeles Clippers","New Orleans Pelicans","Away",1610612746,"LA","Clippers"
2024-03-15,"New Orleans Pelicans","Los Angeles Clippers","Home",1610612740,"New Orleans","Pelicans"
2024-03-15,"Denver Nuggets","San Antonio Spurs","Away",1610612743,"Denver","Nuggets"
2024-03-15,"San Antonio Spurs","Denver Nuggets","Home",1610612759,"San Antonio","Spurs"
2024-03-15,"Atlanta Hawks","Utah Jazz","Away",1610612737,"Atlanta","Hawks"
2024-03-15,"Utah Jazz","Atlanta Hawks","Home",1610612762,"Utah","Jazz"
2024-03-16,"Cleveland Cavaliers","Houston Rockets","Away",1610612739,"Cleveland","Cavaliers"
2024-03-16,"Houston Rockets","Cleveland Cavaliers","Home",1610612745,"Houston","Rockets"
2024-03-16,"Brooklyn Nets","Indiana Pacers","Away",1610612751,"Brooklyn","Nets"
2024-03-16,"Indiana Pacers","Brooklyn Nets","Home",1610612754,"Indiana","Pacers"
2024-03-16,"Portland Trail Blazers","New Orleans Pelicans","Away",1610612757,"Portland","Trail Blazers"
2024-03-16,"New Orleans Pelicans","Portland Trail Blazers","Home",1610612740,"New Orleans","Pelicans"
2024-03-16,"Charlotte Hornets","Philadelphia 76ers","Away",1610612766,"Charlotte","Hornets"
2024-03-16,"Philadelphia 76ers","Charlotte Hornets","Home",1610612755,"Philadelphia","76ers"
2024-03-16,"Washington Wizards","Chicago Bulls","Away",1610612764,"Washington","Wizards"
2024-03-16,"Chicago Bulls","Washington Wizards","Home",1610612741,"Chicago","Bulls"
2024-03-16,"Oklahoma City Thunder","Memphis Grizzlies","Away",1610612760,"Oklahoma City","Thunder"
2024-03-16,"Memphis Grizzlies","Oklahoma City Thunder","Home",1610612763,"Memphis","Grizzlies"
2024-03-16,"Golden State Warriors","Los Angeles Lakers","Away",1610612744,"Golden State","Warriors"
2024-03-16,"Los Angeles Lakers","Golden State Warriors","Home",1610612747,"Los Angeles","Lakers"
2024-03-16,"Minnesota Timberwolves","Utah Jazz","Away",1610612750,"Minnesota","Timberwolves"
2024-03-16,"Utah Jazz","Minnesota Timberwolves","Home",1610612762,"Utah","Jazz"
2024-03-16,"New York Knicks","Sacramento Kings","Away",1610612752,"New York","Knicks"
2024-03-16,"Sacramento Kings","New York Knicks","Home",1610612758,"Sacramento","Kings"
2024-03-17,"Phoenix Suns","Milwaukee Bucks","Away",1610612756,"Phoenix","Suns"
2024-03-17,"Milwaukee Bucks","Phoenix Suns","Home",1610612749,"Milwaukee","Bucks"
2024-03-17,"Miami Heat","Detroit Pistons","Away",1610612748,"Miami","Heat"
2024-03-17,"Detroit Pistons","Miami Heat","Home",1610612765,"Detroit","Pistons"
2024-03-17,"Denver Nuggets","Dallas Mavericks","Away",1610612743,"Denver","Nuggets"
2024-03-17,"Dallas Mavericks","Denver Nuggets","Home",1610612742,"Dallas","Mavericks"
2024-03-17,"Toronto Raptors","Orlando Magic","Away",1610612761,"Toronto","Raptors"
2024-03-17,"Orlando Magic","Toronto Raptors","Home",1610612753,"Orlando","Magic"
2024-03-17,"Boston Celtics","Washington Wizards","Away",1610612738,"Boston","Celtics"
2024-03-17,"Washington Wizards","Boston Celtics","Home",1610612764,"Washington","Wizards"
2024-03-17,"Brooklyn Nets","San Antonio Spurs","Away",1610612751,"Brooklyn","Nets"
2024-03-17,"San Antonio Spurs","Brooklyn Nets","Home",1610612759,"San Antonio","Spurs"
2024-03-17,"Atlanta Hawks","Los Angeles Clippers","Away",1610612737,"Atlanta","Hawks"
2024-03-17,"Los Angeles Clippers","Atlanta Hawks","Home",1610612746,"LA","Clippers"
2024-03-18,"Cleveland Cavaliers","Indiana Pacers","Away",1610612739,"Cleveland","Cavaliers"
2024-03-18,"Indiana Pacers","Cleveland Cavaliers","Home",1610612754,"Indiana","Pacers"
2024-03-18,"Detroit Pistons","Boston Celtics","Away",1610612765,"Detroit","Pistons"
2024-03-18,"Boston Celtics","Detroit Pistons","Home",1610612738,"Boston","Celtics"
2024-03-18,"Miami Heat","Philadelphia 76ers","Away",1610612748,"Miami","Heat"
2024-03-18,"Philadelphia 76ers","Miami Heat","Home",1610612755,"Philadelphia","76ers"
2024-03-18,"Portland Trail Blazers","Chicago Bulls","Away",1610612757,"Portland","Trail Blazers"
2024-03-18,"Chicago Bulls","Portland Trail Blazers","Home",1610612741,"Chicago","Bulls"
2024-03-18,"Minnesota Timberwolves","Utah Jazz","Away",1610612750,"Minnesota","Timberwolves"
2024-03-18,"Utah Jazz","Minnesota Timberwolves","Home",1610612762,"Utah","Jazz"
2024-03-18,"New York Knicks","Golden State Warriors","Away",1610612752,"New York","Knicks"
2024-03-18,"Golden State Warriors","New York Knicks","Home",1610612744,"Golden State","Warriors"
2024-03-18,"Memphis Grizzlies","Sacramento Kings","Away",1610612763,"Memphis","Grizzlies"
2024-03-18,"Sacramento Kings","Memphis Grizzlies","Home",1610612758,"Sacramento","Kings"
2024-03-18,"Atlanta Hawks","Los Angeles Lakers","Away",1610612737,"Atlanta","Hawks"
2024-03-18,"Los Angeles Lakers","Atlanta Hawks","Home",1610612747,"Los Angeles","Lakers"
2024-03-19,"Charlotte Hornets","Orlando Magic","Away",1610612766,"Charlotte","Hornets"
2024-03-19,"Orlando Magic","Charlotte Hornets","Home",1610612753,"Orlando","Magic"
2024-03-19,"Houston Rockets","Washington Wizards","Away",1610612745,"Houston","Rockets"
2024-03-19,"Washington Wizards","Houston Rockets","Home",1610612764,"Washington","Wizards"
2024-03-19,"New Orleans Pelicans","Brooklyn Nets","Away",1610612740,"New Orleans","Pelicans"
2024-03-19,"Brooklyn Nets","New Orleans Pelicans","Home",1610612751,"Brooklyn","Nets"
2024-03-19,"Dallas Mavericks","San Antonio Spurs","Away",1610612742,"Dallas","Mavericks"
2024-03-19,"San Antonio Spurs","Dallas Mavericks","Home",1610612759,"San Antonio","Spurs"
2024-03-19,"Denver Nuggets","Minnesota Timberwolves","Away",1610612743,"Denver","Nuggets"
2024-03-19,"Minnesota Timberwolves","Denver Nuggets","Home",1610612750,"Minnesota","Timberwolves"
2024-03-20,"Miami Heat","Cleveland Cavaliers","Away",1610612748,"Miami","Heat"
2024-03-20,"Cleveland Cavaliers","Miami Heat","Home",1610612739,"Cleveland","Cavaliers"
2024-03-20,"Indiana Pacers","Detroit Pistons","Away",1610612754,"Indiana","Pacers"
2024-03-20,"Detroit Pistons","Indiana Pacers","Home",1610612765,"Detroit","Pistons"
2024-03-20,"Milwaukee Bucks","Boston Celtics","Away",1610612749,"Milwaukee","Bucks"
2024-03-20,"Boston Celtics","Milwaukee Bucks","Home",1610612738,"Boston","Celtics"
2024-03-20,"Sacramento Kings","Toronto Raptors","Away",1610612758,"Sacramento","Kings"
2024-03-20,"Toronto Raptors","Sacramento Kings","Home",1610612761,"Toronto","Raptors"
2024-03-20,"Utah Jazz","Oklahoma City Thunder","Away",1610612762,"Utah","Jazz"
2024-03-20,"Oklahoma City Thunder","Utah Jazz","Home",1610612760,"Oklahoma City","Thunder"
2024-03-20,"Memphis Grizzlies","Golden State Warriors","Away",1610612763,"Memphis","Grizzlies"
2024-03-20,"Golden State Warriors","Memphis Grizzlies","Home",1610612744,"Golden State","Warriors"
2024-03-20,"Philadelphia 76ers","Phoenix Suns","Away",1610612755,"Philadelphia","76ers"
2024-03-20,"Phoenix Suns","Philadelphia 76ers","Home",1610612756,"Phoenix","Suns"
2024-03-20,"Los Angeles Clippers","Portland Trail Blazers","Away",1610612746,"LA","Clippers"
2024-03-20,"Portland Trail Blazers","Los Angeles Clippers","Home",1610612757,"Portland","Trail Blazers"
2024-03-21,"New Orleans Pelicans","Orlando Magic","Away",1610612740,"New Orleans","Pelicans"
2024-03-21,"Orlando Magic","New Orleans Pelicans","Home",1610612753,"Orlando","Magic"
2024-03-21,"Sacramento Kings","Washington Wizards","Away",1610612758,"Sacramento","Kings"
2024-03-21,"Washington Wizards","Sacramento Kings","Home",1610612764,"Washington","Wizards"
2024-03-21,"Chicago Bulls","Houston Rockets","Away",1610612741,"Chicago","Bulls"
2024-03-21,"Houston Rockets","Chicago Bulls","Home",1610612745,"Houston","Rockets"
2024-03-21,"Brooklyn Nets","Milwaukee Bucks","Away",1610612751,"Brooklyn","Nets"
2024-03-21,"Milwaukee Bucks","Brooklyn Nets","Home",1610612749,"Milwaukee","Bucks"
2024-03-21,"Utah Jazz","Dallas Mavericks","Away",1610612762,"Utah","Jazz"
2024-03-21,"Dallas Mavericks","Utah Jazz","Home",1610612742,"Dallas","Mavericks"
2024-03-21,"New York Knicks","Denver Nuggets","Away",1610612752,"New York","Knicks"
2024-03-21,"Denver Nuggets","New York Knicks","Home",1610612743,"Denver","Nuggets"
2024-03-21,"Atlanta Hawks","Phoenix Suns","Away",1610612737,"Atlanta","Hawks"
2024-03-21,"Phoenix Suns","Atlanta Hawks","Home",1610612756,"Phoenix","Suns"
2024-03-22,"Boston Celtics","Detroit Pistons","Away",1610612738,"Boston","Celtics"
2024-03-22,"Detroit Pistons","Boston Celtics","Home",1610612765,"Detroit","Pistons"
2024-03-22,"Oklahoma City Thunder","Toronto Raptors","Away",1610612760,"Oklahoma City","Thunder"
2024-03-22,"Toronto Raptors","Oklahoma City Thunder","Home",1610612761,"Toronto","Raptors"
2024-03-22,"New Orleans Pelicans","Miami Heat","Away",1610612740,"New Orleans","Pelicans"
2024-03-22,"Miami Heat","New Orleans Pelicans","Home",1610612748,"Miami","Heat"
2024-03-22,"Cleveland Cavaliers","Minnesota Timberwolves","Away",1610612739,"Cleveland","Cavaliers"
2024-03-22,"Minnesota Timberwolves","Cleveland Cavaliers","Home",1610612750,"Minnesota","Timberwolves"
2024-03-22,"Memphis Grizzlies","San Antonio Spurs","Away",1610612763,"Memphis","Grizzlies"
2024-03-22,"San Antonio Spurs","Memphis Grizzlies","Home",1610612759,"San Antonio","Spurs"
2024-03-22,"Indiana Pacers","Golden State Warriors","Away",1610612754,"Indiana","Pacers"
2024-03-22,"Golden State Warriors","Indiana Pacers","Home",1610612744,"Golden State","Warriors"
2024-03-22,"Los Angeles Clippers","Portland Trail Blazers","Away",1610612746,"LA","Clippers"
2024-03-22,"Portland Trail Blazers","Los Angeles Clippers","Home",1610612757,"Portland","Trail Blazers"
2024-03-22,"Philadelphia 76ers","Los Angeles Lakers","Away",1610612755,"Philadelphia","76ers"
2024-03-22,"Los Angeles Lakers","Philadelphia 76ers","Home",1610612747,"Los Angeles","Lakers"
2024-03-23,"Brooklyn Nets","New York Knicks","Away",1610612751,"Brooklyn","Nets"
2024-03-23,"New York Knicks","Brooklyn Nets","Home",1610612752,"New York","Knicks"
2024-03-23,"Sacramento Kings","Orlando Magic","Away",1610612758,"Sacramento","Kings"
2024-03-23,"Orlando Magic","Sacramento Kings","Home",1610612753,"Orlando","Magic"
2024-03-23,"Charlotte Hornets","Atlanta Hawks","Away",1610612766,"Charlotte","Hornets"
2024-03-23,"Atlanta Hawks","Charlotte Hornets","Home",1610612737,"Atlanta","Hawks"
2024-03-23,"Boston Celtics","Chicago Bulls","Away",1610612738,"Boston","Celtics"
2024-03-23,"Chicago Bulls","Boston Celtics","Home",1610612741,"Chicago","Bulls"
2024-03-23,"Utah Jazz","Houston Rockets","Away",1610612762,"Utah","Jazz"
2024-03-23,"Houston Rockets","Utah Jazz","Home",1610612745,"Houston","Rockets"
2024-03-23,"Phoenix Suns","San Antonio Spurs","Away",1610612756,"Phoenix","Suns"
2024-03-23,"San Antonio Spurs","Phoenix Suns","Home",1610612759,"San Antonio","Spurs"
2024-03-23,"Toronto Raptors","Washington Wizards","Away",1610612761,"Toronto","Raptors"
2024-03-23,"Washington Wizards","Toronto Raptors","Home",1610612764,"Washington","Wizards"
2024-03-23,"Denver Nuggets","Portland Trail Blazers","Away",1610612743,"Denver","Nuggets"
2024-03-23,"Portland Trail Blazers","Denver Nuggets","Home",1610612757,"Portland","Trail Blazers"
2024-03-24,"New Orleans Pelicans","Detroit Pistons","Away",1610612740,"New Orleans","Pelicans"
2024-03-24,"Detroit Pistons","New Orleans Pelicans","Home",1610612765,"Detroit","Pistons"
2024-03-24,"Philadelphia 76ers","Los Angeles Clippers","Away",1610612755,"Philadelphia","76ers"
2024-03-24,"Los Angeles Clippers","Philadelphia 76ers","Home",1610612746,"LA","Clippers"
2024-03-24,"Cleveland Cavaliers","Miami Heat","Away",1610612739,"Cleveland","Cavaliers"
2024-03-24,"Miami Heat","Cleveland Cavaliers","Home",1610612748,"Miami","Heat"
2024-03-24,"Oklahoma City Thunder","Milwaukee Bucks","Away",1610612760,"Oklahoma City","Thunder"
2024-03-24,"Milwaukee Bucks","Oklahoma City Thunder","Home",1610612749,"Milwaukee","Bucks"
2024-03-24,"Golden State Warriors","Minnesota Timberwolves","Away",1610612744,"Golden State","Warriors"
2024-03-24,"Minnesota Timberwolves","Golden State Warriors","Home",1610612750,"Minnesota","Timberwolves"
2024-03-24,"Indiana Pacers","Los Angeles Lakers","Away",1610612754,"Indiana","Pacers"
2024-03-24,"Los Angeles Lakers","Indiana Pacers","Home",1610612747,"Los Angeles","Lakers"
2024-03-25,"Charlotte Hornets","Cleveland Cavaliers","Away",1610612766,"Charlotte","Hornets"
2024-03-25,"Cleveland Cavaliers","Charlotte Hornets","Home",1610612739,"Cleveland","Cavaliers"
2024-03-25,"Boston Celtics","Atlanta Hawks","Away",1610612738,"Boston","Celtics"
2024-03-25,"Atlanta Hawks","Boston Celtics","Home",1610612737,"Atlanta","Hawks"
2024-03-25,"Detroit Pistons","New York Knicks","Away",1610612765,"Detroit","Pistons"
2024-03-25,"New York Knicks","Detroit Pistons","Home",1610612752,"New York","Knicks"
2024-03-25,"Brooklyn Nets","Toronto Raptors","Away",1610612751,"Brooklyn","Nets"
2024-03-25,"Toronto Raptors","Brooklyn Nets","Home",1610612761,"Toronto","Raptors"
2024-03-25,"Washington Wizards","Chicago Bulls","Away",1610612764,"Washington","Wizards"
2024-03-25,"Chicago Bulls","Washington Wizards","Home",1610612741,"Chicago","Bulls"
2024-03-25,"Portland Trail Blazers","Houston Rockets","Away",1610612757,"Portland","Trail Blazers"
2024-03-25,"Houston Rockets","Portland Trail Blazers","Home",1610612745,"Houston","Rockets"
2024-03-25,"Phoenix Suns","San Antonio Spurs","Away",1610612756,"Phoenix","Suns"
2024-03-25,"San Antonio Spurs","Phoenix Suns","Home",1610612759,"San Antonio","Spurs"
2024-03-25,"Memphis Grizzlies","Denver Nuggets","Away",1610612763,"Memphis","Grizzlies"
2024-03-25,"Denver Nuggets","Memphis Grizzlies","Home",1610612743,"Denver","Nuggets"
2024-03-25,"Dallas Mavericks","Utah Jazz","Away",1610612742,"Dallas","Mavericks"
2024-03-25,"Utah Jazz","Dallas Mavericks","Home",1610612762,"Utah","Jazz"
2024-03-25,"Philadelphia 76ers","Sacramento Kings","Away",1610612755,"Philadelphia","76ers"
2024-03-25,"Sacramento Kings","Philadelphia 76ers","Home",1610612758,"Sacramento","Kings"
2024-03-25,"Indiana Pacers","Los Angeles Clippers","Away",1610612754,"Indiana","Pacers"
2024-03-25,"Los Angeles Clippers","Indiana Pacers","Home",1610612746,"LA","Clippers"
2024-03-26,"Golden State Warriors","Miami Heat","Away",1610612744,"Golden State","Warriors"
2024-03-26,"Miami Heat","Golden State Warriors","Home",1610612748,"Miami","Heat"
2024-03-26,"Los Angeles Lakers","Milwaukee Bucks","Away",1610612747,"Los Angeles","Lakers"
2024-03-26,"Milwaukee Bucks","Los Angeles Lakers","Home",1610612749,"Milwaukee","Bucks"
2024-03-26,"Oklahoma City Thunder","New Orleans Pelicans","Away",1610612760,"Oklahoma City","Thunder"
2024-03-26,"New Orleans Pelicans","Oklahoma City Thunder","Home",1610612740,"New Orleans","Pelicans"
2024-03-26,"Dallas Mavericks","Sacramento Kings","Away",1610612742,"Dallas","Mavericks"
2024-03-26,"Sacramento Kings","Dallas Mavericks","Home",1610612758,"Sacramento","Kings"
2024-03-27,"Cleveland Cavaliers","Charlotte Hornets","Away",1610612739,"Cleveland","Cavaliers"
2024-03-27,"Charlotte Hornets","Cleveland Cavaliers","Home",1610612766,"Charlotte","Hornets"
2024-03-27,"Golden State Warriors","Orlando Magic","Away",1610612744,"Golden State","Warriors"
2024-03-27,"Orlando Magic","Golden State Warriors","Home",1610612753,"Orlando","Magic"
2024-03-27,"Brooklyn Nets","Washington Wizards","Away",1610612751,"Brooklyn","Nets"
2024-03-27,"Washington Wizards","Brooklyn Nets","Home",1610612764,"Washington","Wizards"
2024-03-27,"Portland Trail Blazers","Atlanta Hawks","Away",1610612757,"Portland","Trail Blazers"
2024-03-27,"Atlanta Hawks","Portland Trail Blazers","Home",1610612737,"Atlanta","Hawks"
2024-03-27,"Los Angeles Clippers","Philadelphia 76ers","Away",1610612746,"LA","Clippers"
2024-03-27,"Philadelphia 76ers","Los Angeles Clippers","Home",1610612755,"Philadelphia","76ers"
2024-03-27,"New York Knicks","Toronto Raptors","Away",1610612752,"New York","Knicks"
2024-03-27,"Toronto Raptors","New York Knicks","Home",1610612761,"Toronto","Raptors"
2024-03-27,"Indiana Pacers","Chicago Bulls","Away",1610612754,"Indiana","Pacers"
2024-03-27,"Chicago Bulls","Indiana Pacers","Home",1610612741,"Chicago","Bulls"
2024-03-27,"Los Angeles Lakers","Memphis Grizzlies","Away",1610612747,"Los Angeles","Lakers"
2024-03-27,"Memphis Grizzlies","Los Angeles Lakers","Home",1610612763,"Memphis","Grizzlies"
2024-03-27,"Detroit Pistons","Minnesota Timberwolves","Away",1610612765,"Detroit","Pistons"
2024-03-27,"Minnesota Timberwolves","Detroit Pistons","Home",1610612750,"Minnesota","Timberwolves"
2024-03-27,"Houston Rockets","Oklahoma City Thunder","Away",1610612745,"Houston","Rockets"
2024-03-27,"Oklahoma City Thunder","Houston Rockets","Home",1610612760,"Oklahoma City","Thunder"
2024-03-27,"San Antonio Spurs","Utah Jazz","Away",1610612759,"San Antonio","Spurs"
2024-03-27,"Utah Jazz","San Antonio Spurs","Home",1610612762,"Utah","Jazz"
2024-03-27,"Phoenix Suns","Denver Nuggets","Away",1610612756,"Phoenix","Suns"
2024-03-27,"Denver Nuggets","Phoenix Suns","Home",1610612743,"Denver","Nuggets"
2024-03-28,"Boston Celtics","Atlanta Hawks","Away",1610612738,"Boston","Celtics"
